Year,Country,Tile,Patch,Unique Labels
2020,Catalonia,31TDG,2020_31TDG_patch_12_06.nc,"[120, 140, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_22_19.nc,"[170, 435, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_10_12.nc,"[170, 140, 435, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_21_07.nc,"[170, 140, 435, 438, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_12_22.nc,"[170, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_29_02.nc,[330]
2020,Catalonia,31TDG,2020_31TDG_patch_02_27.nc,"[170, 330, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_19_11.nc,"[120, 170, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_22_20.nc,"[170, 330, 140, 435, 150, 120, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_13_12.nc,"[170, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_07_17.nc,"[170, 140, 435, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_08_06.nc,"[170, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_07_25.nc,"[170, 435, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_27_02.nc,"[170, 330, 150, 510]"
2020,Catalonia,31TDG,2020_31TDG_patch_19_09.nc,"[170, 140, 435, 150, 120]"
2020,Catalonia,31TDG,2020_31TDG_patch_26_10.nc,"[770, 170, 330, 140, 435, 150, 438]"
2020,Catalonia,31TDG,2020_31TDG_patch_14_23.nc,"[120, 170, 140, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_13_14.nc,[510]
2020,Catalonia,31TDG,2020_31TDG_patch_21_21.nc,"[170, 435, 150]"
2020,Catalonia,31TDG,2020_31TDG_patch_15_11.nc,"[170, 435]"
